repetition,crop_pure_monthly_rmse,raw_ww05_monthly_rmse,raw_all_monthly_rmse,raw_ww05_minus_crop_pure_rmse_improvement,raw_ww05_minus_crop_pure_rmse_reduction_pct,raw_all_minus_crop_pure_rmse_improvement,raw_all_minus_crop_pure_rmse_reduction_pct
50,1.0080041352489244,1.097682850778192,1.0869760157893578,0.08967871552926754,8.1698202231811,0.07897188054043336,7.265282710316684
51,0.8719992444277974,0.9872345856089577,0.9327382658450522,0.1152353411811603,11.672538914353318,0.060739021417254735,6.51190410444089
52,1.0596772736255637,1.08920873863218,0.9737573194443421,0.029531465006616298,2.711276907647811,-0.08591995418122167,-8.82354899578577
53,1.0511164185321915,1.0983839127089021,1.1640309823797936,0.04726749417671061,4.303367304436989,0.11291456384760212,9.700305709797764
54,1.0257856846629363,1.1300733823200102,1.0104799190260443,0.10428769765707391,9.228400499352889,-0.01530576563689201,-1.5147026030605877
55,0.786903711448759,0.709659163998137,0.7545637768055683,-0.07724454745062204,-10.884738952067533,-0.03233993464319074,-4.285911361939642
56,1.0040642485643012,1.0722042380993488,1.0299297118391872,0.06813998953504763,6.355131523807116,0.025865463274886036,2.5113814056977763
57,1.0163332485929075,1.1309637267849193,1.2671774848827664,0.11463047819201178,10.135645863539848,0.25084423628985886,19.795509254417176
58,0.9602975190920077,1.0027717024849998,1.013321074816452,0.04247418339299214,4.235678299231575,0.05302355572444439,5.2326510364988525
59,1.0173241095789345,1.0051542773837452,1.2035352604467298,-0.0121698321951893,-1.2107427157217512,0.18621115086779527,15.472014571361804
60,1.112204015771163,1.2053183479130243,1.2505447678452484,0.09311433214186127,7.725289530611244,0.13834075207408536,11.062438997082323
61,0.9414876460935968,1.0650738051704072,1.1372838832123697,0.12358615907681036,11.603530053678966,0.19579623711877292,17.216126950267444
62,0.9816494871729552,1.024288544452466,1.059241879481274,0.042639057279510895,4.162797437347463,0.07759239230831871,7.32527610655999
63,0.9903352685668468,1.185230453898427,1.1852427037177915,0.19489518533158023,16.443653189178224,0.19490743515094466,16.444516767711104
64,0.9910820995552356,1.010981855828659,1.2446538209288665,0.01989975627342333,1.9683593883208066,0.2535717213736308,20.37287132452573
65,1.1135922544145829,1.2216976456729256,1.1533582608187727,0.10810539125834273,8.848784446891276,0.03976600640418981,3.4478451106735735
66,0.9945794226739426,1.246138234996764,1.2371190555955318,0.2515588123228214,20.187071165782395,0.2425396329215892,19.60519739992478
67,0.7778227200564669,0.6917963649397156,0.7345416860025086,-0.08602635511675127,-12.435213521864599,-0.043281034053958334,-5.892250212442064
68,0.8682252619706086,0.9275327529154972,1.0503429613282533,0.05930749094488863,6.394112850297572,0.18211769935764477,17.338879400623632
69,0.9591593329822502,0.938961566063589,0.9947757254291197,-0.020197766918661153,-2.151074937319991,0.03561639244686954,3.5803439445112692
70,0.8140068527143517,0.8539199640892734,0.9008383170751676,0.039913111374921706,4.674104489112164,0.0868314643608159,9.638962143921606
71,0.9257889126150214,1.0792866950824045,1.0895055167795857,0.1534977824673831,14.222150904553068,0.16371660416456435,15.026688864181798
72,0.9802002693153169,1.1085268071410772,1.1207902994197096,0.1283265378257603,11.576313445835215,0.14059003010439275,12.54383002575802
73,0.920135251356452,1.1131492501494487,0.9919281548055877,0.19301399879299663,17.339453695637225,0.07179290344913569,7.23771203603014
74,0.8501833904435592,0.7522980689990203,0.694089634466915,-0.09788532144453888,-13.011507735860791,-0.1560937559766442,-22.488991079160787
75,1.020314024973167,1.0710783928245888,1.292013396440005,0.0507643678514218,4.739556711395214,0.27169937146683787,21.029145070436144
76,1.036012081547653,1.1859882812734686,1.287940293452101,0.14997619972581555,12.64567298799756,0.2519282119044479,19.560550530583836
77,0.9766621928568127,1.0718249517329317,1.0183676236140695,0.09516275887611902,8.878572823133052,0.041705430757256856,4.095321747292896
78,0.7964301610596544,0.8964599131447332,0.8975380159008599,0.1000297520850788,11.158307317298753,0.10110785484120555,11.265021987923651
79,0.8833507013821738,0.9316456060319879,0.8721838445164013,0.04829490464981412,5.183827878017805,-0.011166856865772457,-1.280332917879731
80,0.9739923298551653,1.0354776241201362,1.0803777746976706,0.06148529426497096,5.937867978288387,0.10638544484250534,9.847059735403748
81,1.0325347335816313,1.2411903471984238,1.2482871055610847,0.20865561361679252,16.810927839373186,0.2157523719794534,17.283874119846512
82,0.9150610547863588,0.966349822929616,1.1914966732692425,0.051288768143257224,5.307474263074692,0.27643561848288367,23.200704180264005
83,1.0256046056589725,1.0993794012018785,1.1157211953712973,0.073774795542906,6.710585577849914,0.09011658971232483,8.076981067150491
84,1.0425654061336918,1.2224752443851896,1.3637659959463044,0.17990983825149787,14.716849202290275,0.3212005898126127,23.552470934702736
85,0.9090734968187038,0.9549501239091486,0.8947875320319965,0.04587662709044482,4.804086196946701,-0.014285964786707295,-1.5965762010859632
86,1.083903113803272,1.1978841990109728,1.132029779750907,0.11398108520770078,9.515200659780696,0.04812666594763493,4.251360415467584
87,1.0155566345302025,1.1861900962498575,1.1869007489723629,0.170633461719655,14.385001380395355,0.17134411444216036,14.436263065004614
88,0.8382535223665202,1.0252428253348507,1.0095359005336084,0.1869893029683305,18.238538066068262,0.17128237816708825,16.966447461309087
89,0.8909905896395693,0.8462056588922822,0.8996798784140769,-0.04478493074728718,-5.2924404696031555,0.008689288774507586,0.9658200636680626
90,0.9462406206032444,0.925742749434473,0.9109017088887597,-0.020497871168771442,-2.2142081243729304,-0.03533891171448478,-3.8795526860517073
91,0.9676879601248854,1.151851291694913,1.050816392827008,0.18416333157002762,15.988464213903605,0.08312843270212256,7.910842776108812
92,0.8104760952164823,0.925627031520411,0.9092177857935821,0.1151509363039287,12.440316929247922,0.0987416905770998,10.860070284581623
93,1.0081737794252412,1.1037776985737056,1.14084546724151,0.09560391914846433,8.661519368619524,0.1326716878162688,11.629242664833503
94,0.9752168441469291,1.1118746673967816,1.1317292113860304,0.13665782324985254,12.290757875598318,0.15651236723910134,13.829489038938954
95,0.954154261137879,1.1046499181879548,1.253030976286937,0.15049565705007573,13.62383272493658,0.2988767151490579,23.852300605904322
96,1.0311965807491175,1.0756160243467079,1.4853276003352192,0.044419443597590424,4.129674771679723,0.4541310195861017,30.574468520184382
97,0.7884600485746424,0.6626586830241524,0.7711900572128677,-0.12580136555048993,-18.98433820807638,-0.01726999136177465,-2.2393949714794754
98,0.8933281940313066,0.9120633282898717,1.183048456715197,0.0187351342585651,2.054148399288641,0.2897202626838905,24.489298053633043
99,0.9675948508079528,1.0908131408455257,1.051031116348786,0.1232182900375729,11.296003451339272,0.08343626554083317,7.938515258300377
100,0.8948024478541474,0.9618099361752208,1.0043577976661942,0.0670074883210734,6.96681182017505,0.10955534981204673,10.908000123722669
101,0.8891314631714661,0.8076187638838715,0.9552663545172634,-0.08151269928759453,-10.09296749070027,0.06613489134579731,6.923188598976468
102,0.8467089521432843,1.0372033443186666,1.233096201200086,0.19049439217538222,18.36615676364956,0.38638724905680155,31.334720574174018
103,0.8037855140197877,0.7969313002824501,0.899795157369785,-0.006854213737337633,-0.8600758603543804,0.09600964334999729,10.670166711126297
104,0.9077445326900166,1.0204315860573494,0.9677564990662918,0.11268705336733276,11.043077743479378,0.06001196637627515,6.201143204326268
105,0.799216867190206,0.8552998288098207,0.9045539801256673,0.05608296161961468,6.557111287822431,0.10533711293546133,11.645199208656084
106,0.9215727715482579,1.056315871179996,1.1449785467032887,0.13474309963173814,12.75594765808247,0.2234057751550308,19.511786993588487
107,0.9159896876794973,1.0503816937585264,1.0896461208678978,0.13439200607902912,12.794587613017242,0.17365643318840052,15.936956949847534
108,1.001682956968711,1.1195102699639918,1.1904846804006406,0.11782731299528093,10.524897909071504,0.1888017234319297,15.859231667591988
109,0.9460340261725712,1.0120449117352972,1.0349353059094957,0.06601088556272605,6.5225253145674,0.08890127973692452,8.590032558489108
110,0.8179118437261343,0.7991237792148421,0.9290631305892952,-0.018788064511292224,-2.3510831488148103,0.11115128686316089,11.963803449250943
111,0.8047850017373056,0.8023233901615232,0.9217673425011893,-0.0024616115757823964,-0.3068103966515081,0.1169823407638837,12.691091924178554
112,1.0167522957011073,1.1678077574161578,1.2250950026650653,0.15105546171505058,12.934959607501625,0.20834270696395807,17.006249026461653
113,0.8579008268039942,0.9856687895103785,1.0551166891813324,0.12776796270638435,12.962565525672357,0.19721586237733824,18.691379294773405
114,0.9404505350464708,1.0427570949528546,1.065999787186333,0.10230655990638382,9.81115931999574,0.12554925213986212,11.777605741483752
115,0.9137502071907945,0.9434004044685973,1.095791585505155,0.029650197277802826,3.1429069923395168,0.1820413783143605,16.612773881672055
116,0.9768750008677964,0.9892848772188672,0.9581422933448506,0.012409876351070714,1.2544289958174688,-0.01873270752294587,-1.9551070496586116
117,0.858329808610392,1.002119595752073,1.107579051522787,0.143789787141681,14.348565555568177,0.24924924291239503,22.503968684646708
118,0.9857392455108062,1.065898433404156,1.0891262854813,0.08015918789334975,7.520340154487857,0.10338703997049381,9.49265859696019
119,0.8589484573956516,0.9648856012357993,0.9380444683892528,0.10593714384014763,10.979243933629668,0.0790960109936012,8.432010811749636
120,0.8810920270042076,0.9040810422934431,0.8390432529362426,0.02298901528923547,2.5428047059716783,-0.042048774067965033,-5.011514474470156
121,0.8383798515730014,0.8672653821806959,1.0255121806779757,0.0288855306076945,3.3306449445800848,0.18713232910497424,18.247694433162103
122,0.7921838486143062,0.9648221057708484,1.0412486675102521,0.17263825715654213,17.893273394540657,0.2490648188959459,23.919821140466773
123,0.9293068780328141,0.9420569857336397,1.01940916514102,0.01275010770082563,1.3534327428076243,0.09010228710820589,8.838677362268132
124,0.9694915913260848,0.9906937120123354,1.1100347143309721,0.021202120686250603,2.1401287228505805,0.14054312300488736,12.661146646174391
125,0.8262508305730397,0.8598684510044748,1.045126218491843,0.033617620431435125,3.90962366303403,0.21887538791880334,20.942483696815955
126,0.9045432272191268,0.9683267256095405,1.006321228290881,0.06378349839041364,6.586981098788049,0.10177800107175428,10.113868038400849
127,0.974367160141836,1.1051587857234089,1.0843670143189588,0.13079162558157287,11.834645597642332,0.10999985417712277,10.144153476137287
128,1.0552880243531586,1.1744542976078407,1.2129265307907777,0.1191662732546821,10.146522814672574,0.15763850643761912,12.996542035802067
129,0.9566016038288212,0.9517038518107366,0.9515397159090395,-0.004897752018084622,-0.5146298408655204,-0.005061887919781682,-0.5319681181090673
130,0.9480385746858282,1.0354783484020584,1.0852852132348552,0.08743977371623024,8.444384554362395,0.13724663854902697,12.646135492802193
131,0.986906956256163,1.0607600623529934,1.1994979994034758,0.07385310609683038,6.962281925755042,0.2125910431473128,17.723334532699244
132,0.8789146666160433,0.9474738411967424,1.0409464449170214,0.06855917458069904,7.235996562617793,0.16203177830097804,15.565813120567825
133,0.8250005030560422,0.9134848081422106,1.0631818557679553,0.08848430508616834,9.686456118095963,0.2381813527119131,22.402691639227648
134,0.8720197257914533,0.7089981666428755,0.9414944723851129,-0.16302155914857774,-22.993227178638417,0.0694747465936596,7.379198564773024
135,1.122867023805482,1.2057150769032157,1.2382806782044482,0.08284805309773358,6.871279515764394,0.11541365439896611,9.320476078680327
136,0.9992192016991301,0.9876430835552881,1.0679943444723432,-0.011576118143842073,-1.172095298047419,0.06877514277321306,6.439654210640257
137,0.864847225611134,0.811792043217181,1.0120783947936718,-0.053055182393953015,-6.535563243967274,0.14723116918253776,14.547407586203159
138,0.9864051277156755,1.1180730819338671,1.0516167483054155,0.13166795421819166,11.776328072441663,0.06521162058974006,6.201082351990175
139,1.0632577130327099,1.0169595785146468,1.219899637677875,-0.04629813451806308,-4.552603220049839,0.15664192464516513,12.840558338335025
140,0.9125559926255623,1.018302453551051,1.0865861704552475,0.10574646092548867,10.384582749135765,0.17403017782968522,16.01623346234673
141,0.9475758883037809,1.0636087001513548,1.168263102365325,0.11603281184757386,10.909351515370458,0.220687214061544,18.890198073938095
