Daily_SIF_740nm,Delta_Time,Latitude,Longitude,Lat_corner1,Lat_corner2,Lat_corner3,Lat_corner4,Lon_corner1,Lon_corner2,Lon_corner3,Lon_corner4,Quality_Flag,Meteo.specific_humidity,Meteo.surface_pressure,Meteo.temperature_skin,Meteo.temperature_two_meter,Meteo.vapor_pressure_deficit,Metadata.MeasurementMode,file_id,source_file,Delta_Date,state,sif_id,sif_year,mgrs_tile,crop_pixel_count,crop_count_no_data,crop_count_winter_wheat,crop_count_winter_barley,crop_count_winter_rye,crop_count_other_winter_cereals,crop_count_spring_wheat,crop_count_spring_barley,crop_count_spring_oat,crop_count_maize,crop_count_legumes,crop_count_potato,crop_count_sugar_beet,crop_count_rapeseed,crop_count_clover_alfalfa,crop_count_arable_grass,crop_count_permanent_grassland,crop_count_vineyard,crop_count_fruit_trees_and_other_woody_vegetation,crop_count_hops,crop_count_other_agricultural_use,ww_pct,sif_extract_id,mean_b2,mean_b3,mean_b4,mean_b8,mean_b5,mean_b6,mean_b7,mean_b8a,mean_b11,mean_b12,wasp_product_id,wasp_year_month,non_crop_low_ndvi_threshold,contaminated_20m_fraction_threshold
0.6160345077514648,2019-04-06T11:55:10Z,51.947998046875,11.3944091796875,51.94537353515625,51.962890625,51.95294189453125,51.935546875,11.39410400390625,11.384033203125,11.3990478515625,11.4091796875,0,0.0056896209716796875,99744.078125,294.6058654785156,292.29205322265625,1306.319580078125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6464,2019,32UPC,7300,0,5162,0,221,14,1,0,1,1192,2,0,0,0,0,145,447,0,113,0,2,0.7071232876712329,1705,0.03385583300434277,0.05674125542834561,0.05180921831819999,0.2908301519936837,0.09704599770202996,0.23089582535427058,0.27970520873228644,0.30342454998084983,0.20048299502106445,0.12791528150134046,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.354736328125,2019-04-06T11:55:10Z,51.9383544921875,11.40911865234375,51.935791015625,51.95318603515625,51.943603515625,51.92608642578125,11.40899658203125,11.39892578125,11.4136962890625,11.42376708984375,0,0.0056972503662109375,99791.4765625,294.606201171875,292.3498840332031,1312.69140625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6465,2019,32UPC,10121,0,3064,1016,66,338,233,35,26,3674,1183,0,0,0,0,27,146,0,312,0,1,0.3027368837071436,1706,0.041224684984249214,0.06209573853692684,0.06947122856142808,0.25766088554427724,0.103567829059829,0.20388970940170967,0.246901401709401,0.2705589401709405,0.2185211965811963,0.16318529914529914,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.5582418441772461,2019-04-06T11:55:10Z,51.92852783203125,11.42376708984375,51.92596435546875,51.9434814453125,51.9339599609375,51.9163818359375,11.4237060546875,11.41363525390625,11.42840576171875,11.43841552734375,0,0.005702018737792969,99808.203125,294.6065673828125,292.37811279296875,1315.724365234375,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6466,2019,32UPC,9096,0,5177,1603,130,191,1253,0,691,0,2,0,0,0,3,0,18,0,17,0,11,0.56915127528584,1707,0.03506490677496772,0.056429444341886716,0.05197127561380866,0.2907264260660883,0.09362143115287304,0.2269854716299237,0.280961402240694,0.3038452837007581,0.20449920491506973,0.13807159378388148,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.4431591033935547,2019-04-06T11:55:10Z,51.9185791015625,11.43829345703125,51.9161376953125,51.93365478515625,51.92376708984375,51.9063720703125,11.43829345703125,11.42828369140625,11.44317626953125,11.4532470703125,0,0.005707740783691406,99841.8515625,294.60711669921875,292.4225158691406,1320.6434326171875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6467,2019,32UPC,11911,0,8800,304,0,438,1503,0,119,0,575,0,0,0,10,162,0,0,0,0,0,0.7388128620602804,1708,0.03485470189045094,0.05479453869768941,0.05003679108094996,0.3021994506382294,0.08897559715945767,0.23280587475790804,0.29393102001291177,0.3172022918011631,0.1994000968366691,0.1295845384118785,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.6246023178100586,2019-04-06T11:55:10Z,51.9085693359375,11.4527587890625,51.90618896484375,51.92364501953125,51.91400146484375,51.8966064453125,11.45263671875,11.44256591796875,11.45721435546875,11.46728515625,0,0.005709648132324219,99829.890625,294.60784912109375,292.4224853515625,1320.4832763671875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6468,2019,32UPC,11937,0,8525,0,0,794,302,0,0,0,0,0,0,0,92,748,1476,0,0,0,0,0.7141660383680992,1709,0.034207257599472816,0.05586119943982221,0.04606215503748266,0.3143966389323669,0.09077225509533193,0.24654388560157825,0.3057623931623936,0.33098872452334005,0.20742501643655487,0.12667031558185401,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.37397098541259766,2019-04-06T11:55:10Z,51.9940185546875,11.33917236328125,51.99090576171875,52.00836181640625,51.9989013671875,51.98150634765625,11.33831787109375,11.328125,11.34259033203125,11.352783203125,0,0.005673408508300781,99679.5625,294.61761474609375,292.169921875,1292.61962890625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6469,2019,32UPC,11412,0,5452,0,0,6,33,0,320,1343,55,221,3873,0,0,0,0,0,109,0,0,0.47774272695408343,1710,0.0396221005643054,0.059961896740503555,0.06828108312979062,0.24725958898340863,0.09888074974670738,0.19567308341776402,0.23780280310705856,0.2619222897669703,0.2234007429922324,0.17205518405943906,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.23582744598388672,2019-04-06T11:55:10Z,51.9847412109375,11.35430908203125,51.9820556640625,51.99945068359375,51.9896240234375,51.97210693359375,11.35333251953125,11.3431396484375,11.3582763671875,11.368408203125,0,0.0056743621826171875,99642.1015625,294.6173095703125,292.14678955078125,1289.67919921875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6470,2019,32UPC,12192,0,2620,0,0,346,0,0,488,4943,222,1992,0,1342,0,0,0,0,239,0,0,0.21489501312335957,1711,0.04715801650218408,0.07190613978320637,0.08857563501051637,0.2506266057272284,0.12101607373868051,0.20664398447606722,0.24106908150064627,0.2656225420439844,0.24671646183699847,0.1959639391979306,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.2946138381958008,2019-04-06T11:55:10Z,51.97515869140625,11.36932373046875,51.97247314453125,51.989990234375,51.9801025390625,51.96258544921875,11.36871337890625,11.358642578125,11.373779296875,11.3839111328125,0,0.0056858062744140625,99725.34375,294.6169128417969,292.23956298828125,1299.890869140625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6471,2019,32UPC,11079,0,3735,0,0,0,0,100,0,4878,51,2315,0,0,0,0,0,0,0,0,0,0.3371242891957758,1712,0.042717025706735225,0.06165212621125982,0.07639915111716195,0.2235234724113081,0.10420643939393943,0.17775460858585823,0.21312206439393958,0.23918030303030305,0.23856720328282857,0.191443087121212,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.35003185272216797,2019-04-06T11:55:10Z,51.96551513671875,11.38427734375,51.962890625,51.98040771484375,51.97052001953125,51.9530029296875,11.38397216796875,11.3739013671875,11.38897705078125,11.3990478515625,0,0.0056934356689453125,99773.7421875,294.61676025390625,292.298828125,1306.361328125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6472,2019,32UPC,4679,0,3152,2,74,829,0,0,127,243,0,0,0,0,5,153,0,0,91,0,3,0.6736482154306476,1713,0.03216536510037514,0.0540627178469004,0.047155879108758035,0.2891287006397524,0.0927671238748393,0.22594817831118746,0.2769006429489931,0.2996620231461631,0.18111003000428622,0.1108540934419203,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
0.2444448471069336,2019-04-06T11:55:11Z,51.955810546875,11.39898681640625,51.9532470703125,51.97076416015625,51.96112060546875,51.943603515625,11.39886474609375,11.3887939453125,11.40362548828125,11.4136962890625,0,0.00569915771484375,99800.59375,294.61663818359375,292.33721923828125,1310.504150390625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,SACHSEN-ANHALT,6473,2019,32UPC,9527,0,498,852,330,737,0,0,0,4775,1,0,0,0,87,257,751,0,1235,0,4,0.05227248871628005,1714,0.04155899152164207,0.06350255243195005,0.06798294511378869,0.26742520303435957,0.10732500878117329,0.21353789954337937,0.2570118018967329,0.2815421496311905,0.21503726729891098,0.14675823674042857,SENTINEL2X_20190415-000000-000_L3A_T32UPC_C_V4-0,2019-04,0.45,0.5
