Daily_SIF_740nm,Delta_Time,Latitude,Longitude,Lat_corner1,Lat_corner2,Lat_corner3,Lat_corner4,Lon_corner1,Lon_corner2,Lon_corner3,Lon_corner4,Quality_Flag,Meteo.specific_humidity,Meteo.surface_pressure,Meteo.temperature_skin,Meteo.temperature_two_meter,Meteo.vapor_pressure_deficit,Metadata.MeasurementMode,file_id,source_file,Delta_Date,state,sif_id,sif_year,mgrs_tile,crop_pixel_count,crop_count_no_data,crop_count_winter_wheat,crop_count_winter_barley,crop_count_winter_rye,crop_count_other_winter_cereals,crop_count_spring_wheat,crop_count_spring_barley,crop_count_spring_oat,crop_count_maize,crop_count_legumes,crop_count_potato,crop_count_sugar_beet,crop_count_rapeseed,crop_count_clover_alfalfa,crop_count_arable_grass,crop_count_permanent_grassland,crop_count_vineyard,crop_count_fruit_trees_and_other_woody_vegetation,crop_count_hops,crop_count_other_agricultural_use,ww_pct,sif_extract_id,mean_ndvi,mean_ndre,mean_ndre8a,mean_psri,mean_osavi,mean_ndwi,mean_nirv,mean_tcari,wasp_product_id,wasp_year_month
-0.05771350860595703,2019-02-06T12:11:49Z,48.72479248046875,11.72125244140625,48.7188720703125,48.7386474609375,48.732666015625,48.712890625,11.7208251953125,11.712890625,11.72491455078125,11.73291015625,0,0.002498626708984375,97629.3359375,270.9661865234375,269.5702819824219,77.951690673828125,0,oco2_LtSIF_190206_B11012Ar_221012172744s,oco2_LtSIF_190206_B11012Ar_221012172744s.nc4,2019-02-06,BAYERN,13937,2019,32UQV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1246,0.7994533159339936,0.5573163329269666,0.16204471920966895,0.047794671621491674,0.45087182676197224,-0.7727973393916433,0.11365160124557923,0.03486974403703939,SENTINEL2X_20190215-000000-000_L3A_T32UQV_C_V4-0,2019-02
-0.2425861358642578,2019-02-06T12:11:49Z,48.7384033203125,11.7252197265625,48.7325439453125,48.7523193359375,48.7462158203125,48.7264404296875,11.724853515625,11.71685791015625,11.7291259765625,11.73712158203125,0,0.0025701522827148438,97910.4921875,270.96087646484375,269.60931396484375,67.0230712890625,0,oco2_LtSIF_190206_B11012Ar_221012172744s,oco2_LtSIF_190206_B11012Ar_221012172744s.nc4,2019-02-06,BAYERN,13946,2019,32UQV,70,0,0,0,15,17,0,0,1,0,0,0,0,0,0,0,0,0,8,4,25,0,1247,0.7572726737566938,0.5179135980066941,0.1468640860288145,0.05328453173256827,0.450572235689406,-0.7324491434270971,0.118476944440806,0.042675198308283396,SENTINEL2X_20190215-000000-000_L3A_T32UQV_C_V4-0,2019-02
-0.023059844970703125,2019-02-06T12:11:49Z,48.732177734375,11.73712158203125,48.72637939453125,48.74609375,48.7401123046875,48.7203369140625,11.73663330078125,11.7286376953125,11.74066162109375,11.7486572265625,0,0.002483367919921875,97582.8359375,270.93951416015625,269.55810546875,80.03826904296875,0,oco2_LtSIF_190206_B11012Ar_221012172744s,oco2_LtSIF_190206_B11012Ar_221012172744s.nc4,2019-02-06,BAYERN,13947,2019,32UQV,259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,11,170,0,1248,0.7164573941331862,0.4842929601352928,0.1584527304895603,0.07596164143197874,0.42357943473923904,-0.7154000872805759,0.10772354682520881,0.041602060337986385,SENTINEL2X_20190215-000000-000_L3A_T32UQV_C_V4-0,2019-02
-0.044152259826660156,2019-03-03T12:05:42Z,49.2086181640625,13.09979248046875,49.2027587890625,49.22247314453125,49.21600341796875,49.19635009765625,13.09942626953125,13.09130859375,13.10345458984375,13.111572265625,0,0.004748344421386719,89281.1328125,282.6422119140625,277.15899658203125,134.18243408203125,0,oco2_LtSIF_190303_B11012Ar_221012171002s,oco2_LtSIF_190303_B11012Ar_221012171002s.nc4,2019-03-03,BAYERN,15035,2019,32UQV,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,1249,0.5922817780615375,0.4138485947584755,0.11714668444498261,0.052778656037501814,0.35379988121282513,-0.5798096640197166,0.08659910522129857,0.04374532273451028,SENTINEL2X_20190315-000000-000_L3A_T32UQV_C_V4-0,2019-03
0.2935647964477539,2019-03-03T12:05:42Z,49.20233154296875,13.11163330078125,49.196533203125,49.2161865234375,49.20989990234375,49.19024658203125,13.11138916015625,13.10333251953125,13.115234375,13.123291015625,1,0.004695892333984375,88469.6796875,282.6142272949219,276.4432678222656,107.737060546875,0,oco2_LtSIF_190303_B11012Ar_221012171002s,oco2_LtSIF_190303_B11012Ar_221012171002s.nc4,2019-03-03,BAYERN,15036,2019,32UQV,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1250,0.4700386478588075,0.31641224684587266,0.08823890816837576,0.07137771248807452,0.30743728215000504,-0.4725574942894093,0.08064018456331852,0.050346291179259046,SENTINEL2X_20190315-000000-000_L3A_T32UQV_C_V4-0,2019-03
0.7721185684204102,2019-04-06T11:54:10Z,48.81182861328125,13.077392578125,48.80889892578125,48.827392578125,48.81689453125,48.7989501953125,13.07684326171875,13.06817626953125,13.08087158203125,13.08984375,0,0.004696846008300781,95940.578125,289.6365661621094,289.3095703125,1113.1593017578125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16443,2019,32UQV,7081,0,6,1,0,48,4,159,106,1313,0,0,0,0,244,4,3895,0,787,0,514,8.473379466177093e-4,1251,0.6338273822187168,0.4429416454455027,0.1222870393184609,0.10461669354793415,0.5099859201529373,-0.6096034397860705,0.21083225130004835,0.09740521025309011,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04
0.4894113540649414,2019-04-06T11:54:11Z,48.830322265625,13.06866455078125,48.82745361328125,48.8448486328125,48.8349609375,48.81695556640625,13.068115234375,13.05889892578125,13.07196044921875,13.08087158203125,0,0.004565238952636719,94960.65625,289.6181640625,288.31341552734375,1027.0899658203125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16447,2019,32UQV,3401,0,0,0,0,0,0,0,0,329,0,0,0,0,22,99,2212,0,656,0,83,0,1252,0.7067933190912454,0.4786785340095369,0.1320994101722679,0.06598372139548292,0.4948101189511748,-0.6537532856004301,0.1604966831254004,0.08003764637483848,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04
0.5642337799072266,2019-04-06T11:54:11Z,48.82025146484375,13.0814208984375,48.81732177734375,48.8353271484375,48.82513427734375,48.80712890625,13.08123779296875,13.072265625,13.08526611328125,13.09417724609375,0,0.0046672821044921875,95766.5078125,289.6070556640625,289.1419372558594,1099.3720703125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16448,2019,32UQV,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,0,412,0,18,0,1253,0.7287215880727813,0.5026487225474627,0.14057325404022492,0.06285704836808784,0.5259630594918563,-0.6753232411461889,0.19261513413729042,0.08418880097549794,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04
-0.07548332214355469,2019-04-06T11:54:11Z,48.847900390625,13.0594482421875,48.84490966796875,48.8646240234375,48.8531494140625,48.83502197265625,13.05889892578125,13.05072021484375,13.06304931640625,13.07196044921875,0,0.0045337677001953125,94823.328125,289.6048889160156,288.2080993652344,1021.1148071289063,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16450,2019,32UQV,5742,0,0,20,0,0,0,46,0,202,0,0,0,0,330,2,2886,0,1896,0,360,0,1254,0.6488030369747212,0.4444232043363803,0.12363197858913937,0.08818841758122094,0.4999990652694478,-0.6190470920359527,0.1860254880795448,0.09122373703143476,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04
0.28917980194091797,2019-04-06T11:54:11Z,48.83831787109375,13.07244873046875,48.8353271484375,48.85345458984375,48.84320068359375,48.8251953125,13.072265625,13.0633544921875,13.0762939453125,13.08526611328125,0,0.004599571228027344,95316.9375,289.5900573730469,288.7065734863281,1063.199951171875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16451,2019,32UQV,6491,0,0,244,0,181,0,0,0,1242,0,0,0,0,265,0,3965,0,216,0,378,0,1255,0.6029472461681221,0.415958077324179,0.11626296972874153,0.10903008556070522,0.4757073198815515,-0.586444703313698,0.18360004083719414,0.08955529745597661,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04
