Daily_SIF_740nm,Delta_Time,Latitude,Longitude,Lat_corner1,Lat_corner2,Lat_corner3,Lat_corner4,Lon_corner1,Lon_corner2,Lon_corner3,Lon_corner4,Quality_Flag,Meteo.specific_humidity,Meteo.surface_pressure,Meteo.temperature_skin,Meteo.temperature_two_meter,Meteo.vapor_pressure_deficit,Metadata.MeasurementMode,file_id,source_file,Delta_Date,state,sif_id,sif_year,mgrs_tile,crop_pixel_count,crop_count_no_data,crop_count_winter_wheat,crop_count_winter_barley,crop_count_winter_rye,crop_count_other_winter_cereals,crop_count_spring_wheat,crop_count_spring_barley,crop_count_spring_oat,crop_count_maize,crop_count_legumes,crop_count_potato,crop_count_sugar_beet,crop_count_rapeseed,crop_count_clover_alfalfa,crop_count_arable_grass,crop_count_permanent_grassland,crop_count_vineyard,crop_count_fruit_trees_and_other_woody_vegetation,crop_count_hops,crop_count_other_agricultural_use,ww_pct,sif_extract_id,mean_b2,mean_b3,mean_b4,mean_b8,mean_b5,mean_b6,mean_b7,mean_b8a,mean_b11,mean_b12,wasp_product_id,wasp_year_month
0.4819049835205078,2024-07-15T12:01:08Z,51.6842041015625,11.0009765625,51.68035888671875,51.69830322265625,51.68994140625,51.67193603515625,11.0015869140625,10.99224853515625,11.00482177734375,11.01409912109375,0,0.0073490142822265625,95794.8046875,301.23284912109375,295.8563537597656,1632.1878662109375,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24534,2024,32UPC,2433,0,830,0,0,85,0,0,0,0,0,0,0,0,0,0,1364,0,150,0,4,0.34114262227702424,6973,0.025555142000352908,0.048906650202857664,0.03632698006703132,0.35587316987122936,0.09086498054474708,0.27117842235585493,0.3399098691192075,0.37633590378493126,0.19568408206579424,0.09155610187477906,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.8652858734130859,2024-07-15T12:01:08Z,51.6756591796875,11.01300048828125,51.671875,51.68988037109375,51.681640625,51.66351318359375,11.01348876953125,11.00421142578125,11.0164794921875,11.02569580078125,0,0.007335662841796875,95746.9296875,301.2633972167969,295.8426818847656,1632.4599609375,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24535,2024,32UPC,1964,0,804,0,1,11,2,0,5,0,0,0,0,0,435,6,687,0,13,0,0,0.4093686354378819,6974,0.027929029353502693,0.048964361606338914,0.03878058707005206,0.331917783180263,0.08831510454217742,0.2530527757750538,0.3165096611391498,0.35170562364816144,0.18360511896178833,0.08660652487382836,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.6475429534912109,2024-07-15T12:01:08Z,51.75189208984375,10.91717529296875,51.74749755859375,51.76556396484375,51.75738525390625,51.7393798828125,10.91693115234375,10.90765380859375,10.919677734375,10.9290771484375,0,0.0074462890625,96152.8828125,301.0321044921875,295.95306396484375,1629.22119140625,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24536,2024,32UPC,4502,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,3767,0,0,0,0,0,6975,0.029315155131264755,0.05710476409032533,0.047551909307876276,0.36399231687167394,0.10694955947136568,0.28329504405286315,0.3472628487518357,0.3872619309838477,0.2394723935389135,0.1181450440528634,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.9083423614501953,2024-07-15T12:01:08Z,51.7435302734375,10.9296875,51.73980712890625,51.75775146484375,51.7491455078125,51.73126220703125,10.9295654296875,10.920166015625,10.9327392578125,10.942138671875,0,0.00745391845703125,96399.8359375,301.0614318847656,296.2161865234375,1669.775390625,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24537,2024,32UPC,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,0,6976,0.01744080806262941,0.040228237199676255,0.02581950868352397,0.36986774948258894,0.07895653112630463,0.2763739474631169,0.35437074487225556,0.39179341489744574,0.18504760705289655,0.08110043181000366,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.648895263671875,2024-07-15T12:01:08Z,51.73529052734375,10.94232177734375,51.7315673828125,51.7493896484375,51.7408447265625,51.7227783203125,10.9425048828125,10.93310546875,10.94573974609375,10.955078125,0,0.007457733154296875,96598.8125,301.0912780761719,296.44366455078125,1705.8704833984375,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24538,2024,32UPC,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,95,0,56,0,6977,0.018753779174147164,0.04328077199281882,0.029398743267504468,0.35612570915619646,0.08686465517241389,0.27242025862068997,0.34100862068965554,0.37736386494252927,0.19905520833333332,0.09082841235632196,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.4381427764892578,2024-07-15T12:01:08Z,51.726806640625,10.9547119140625,51.7230224609375,51.7410888671875,51.732666015625,51.71441650390625,10.95513916015625,10.94586181640625,10.95849609375,10.96771240234375,0,0.007473945617675781,96983.5546875,301.12103271484375,296.8803405761719,1775.0789794921875,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24539,2024,32UPC,398,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,103,0,207,0,0,0,6978,0.018222875476933804,0.04157903225806467,0.028479578563995845,0.3367970776968438,0.08284253472222225,0.2588183333333335,0.32264416666666806,0.35737395833333413,0.18839496527777777,0.0866704513888889,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.7938547134399414,2024-07-15T12:01:09Z,51.71832275390625,10.9669189453125,51.71466064453125,51.73291015625,51.7239990234375,51.70648193359375,10.967529296875,10.9583740234375,10.970458984375,10.97998046875,0,0.0075092315673828125,97409.1640625,301.1506042480469,297.3598937988281,1850.457763671875,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24540,2024,32UPC,287,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,237,0,0,0,6979,0.018478343415542133,0.041070814332247775,0.027098594695207086,0.33280352722196266,0.07881454005934717,0.2563657640949552,0.3200807492581605,0.3512675445103863,0.18053208456973296,0.08305300445103858,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.9955596923828125,2024-07-15T12:01:09Z,51.710205078125,10.97930908203125,51.7064208984375,51.72393798828125,51.7161865234375,51.69854736328125,10.97991943359375,10.97039794921875,10.98291015625,10.99237060546875,0,0.007457733154296875,97029.2109375,301.1810302734375,296.99261474609375,1796.98388671875,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24541,2024,32UPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6980,0.01762848951800758,0.040786050886937736,0.025705769575344782,0.3421451352804147,0.0798635614475098,0.26110318882121164,0.3272007882479401,0.36165600143317833,0.18271125044786796,0.08291372268004309,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.6508922576904297,2024-07-15T12:01:09Z,51.70184326171875,10.99151611328125,51.69830322265625,51.71600341796875,51.7076416015625,51.69000244140625,10.99224853515625,10.9827880859375,10.995361328125,11.00482177734375,0,0.007401466369628906,96338.109375,301.211181640625,296.3146667480469,1695.4970703125,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24542,2024,32UPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,6981,0.01770696661828735,0.03977574383164006,0.024671788824383242,0.35352658744557375,0.07759680580762242,0.26528911070780276,0.33725081669691526,0.3735822141560799,0.18046101633393827,0.0809376043557169,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.4785423278808594,2024-07-15T12:01:09Z,51.6934814453125,11.00360107421875,51.68994140625,51.70758056640625,51.69921875,51.681640625,11.00421142578125,10.9947509765625,11.0069580078125,11.0164794921875,0,0.00736236572265625,95919.7734375,301.2415771484375,295.9521484375,1644.667236328125,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24543,2024,32UPC,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,0,0,0,0,6982,0.01981032411820775,0.04347685414680675,0.028419380362249946,0.3613338036224972,0.08540729843332064,0.27471635460450927,0.34434058081773034,0.38264031333588056,0.19057642338555597,0.08700416507451282,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.7864465713500977,2024-07-15T12:01:09Z,51.769775390625,10.90771484375,51.765625,51.783447265625,51.7752685546875,51.75738525390625,10.9075927734375,10.89813232421875,10.91021728515625,10.919677734375,0,0.0074481964111328125,95949.6484375,301.0141296386719,295.70892333984375,1590.6402587890625,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24544,2024,32UPC,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,2043,0,109,0,0,0,6983,0.03534970274606005,0.06314418231574992,0.05676832122298769,0.34356753798244827,0.11132394419306187,0.27485203619909493,0.33198831070889945,0.3634687782805434,0.2244141779788841,0.12186229260935125,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
0.7112522125244141,2024-07-15T12:01:09Z,51.76165771484375,10.92034912109375,51.75775146484375,51.775634765625,51.76690673828125,51.7491455078125,10.920166015625,10.9107666015625,10.9232177734375,10.9327392578125,0,0.0074481964111328125,96092.3828125,301.0433654785156,295.87347412109375,1616.3564453125,1,oco2_LtSIF_240715_B11217Ar_241023165931s,oco2_LtSIF_240715_B11217Ar_241023165931s.nc4,2024-07-15,SACHSEN-ANHALT,24545,2024,32UPC,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,6984,0.016693886220908744,0.038690995567048275,0.02266173808644259,0.38812219246398233,0.07504915003695495,0.2853362158167035,0.3713150406504061,0.4102216555801927,0.1818519216555801,0.07705546932742074,SENTINEL2X_20240715-000000-000_L3A_T32UPC_C_V4-0,2024-07
