Daily_SIF_740nm,Delta_Time,Latitude,Longitude,Lat_corner1,Lat_corner2,Lat_corner3,Lat_corner4,Lon_corner1,Lon_corner2,Lon_corner3,Lon_corner4,Quality_Flag,Meteo.specific_humidity,Meteo.surface_pressure,Meteo.temperature_skin,Meteo.temperature_two_meter,Meteo.vapor_pressure_deficit,Metadata.MeasurementMode,file_id,source_file,Delta_Date,state,sif_id,sif_year,mgrs_tile,crop_pixel_count,crop_count_no_data,crop_count_winter_wheat,crop_count_winter_barley,crop_count_winter_rye,crop_count_other_winter_cereals,crop_count_spring_wheat,crop_count_spring_barley,crop_count_spring_oat,crop_count_maize,crop_count_legumes,crop_count_potato,crop_count_sugar_beet,crop_count_rapeseed,crop_count_clover_alfalfa,crop_count_arable_grass,crop_count_permanent_grassland,crop_count_vineyard,crop_count_fruit_trees_and_other_woody_vegetation,crop_count_hops,crop_count_other_agricultural_use,ww_pct,sif_extract_id,mean_ndvi,mean_ndre,mean_ndre8a,mean_psri,mean_osavi,mean_ndwi,mean_nirv,mean_tcari,wasp_product_id,wasp_year_month,non_crop_low_ndvi_threshold,contaminated_20m_fraction_threshold
0.3675365447998047,2019-04-06T11:54:11Z,48.8284912109375,13.0853271484375,48.82550048828125,48.843505859375,48.833251953125,48.8157958984375,13.0853271484375,13.076416015625,13.0892333984375,13.09844970703125,0,0.0046863555908203125,95985.5546875,289.5778503417969,289.3901672363281,1123.909912109375,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16452,2019,32UQV,3227,0,0,16,0,7,2,0,2,732,2,0,0,0,369,0,2069,0,8,0,20,0,1256,0.6878298711026697,0.47466501321961857,0.13298956902206588,0.0871788019542266,0.5282770952373701,-0.6476544088862571,0.21124623941708212,0.09015165820572256,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.21355438232421875,2019-04-06T11:54:11Z,48.85675048828125,13.063720703125,48.853515625,48.8729248046875,48.8621826171875,48.84320068359375,13.0633544921875,13.05511474609375,13.06781005859375,13.0762939453125,0,0.0043811798095703125,93627.21875,289.57373046875,286.958984375,919.928466796875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16454,2019,32UQV,2650,0,0,0,0,5,5,0,9,245,6,0,0,0,73,0,1338,0,825,0,144,0,1257,0.6840967226002755,0.449007996603444,0.13528752312639974,0.07783471462865488,0.48418951782788705,-0.6409779214148682,0.15358017393553802,0.08169763972588802,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.3714609146118164,2019-04-06T11:54:11Z,48.846435546875,13.07635498046875,48.84356689453125,48.86248779296875,48.85137939453125,48.83331298828125,13.076416015625,13.06793212890625,13.08038330078125,13.0892333984375,0,0.004586219787597656,95274.484375,289.5611267089844,288.67767333984375,1062.2183837890625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16455,2019,32UQV,5196,0,0,0,0,64,1,0,2,968,0,0,0,0,707,1,2843,0,426,0,184,0,1258,0.7061402316290861,0.48742721807086864,0.13452434455441584,0.07117854065417523,0.5445316818287996,-0.6572288588754497,0.21330027707720323,0.0944585242877811,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.1812610626220703,2019-04-06T11:54:12Z,48.8956298828125,13.029541015625,48.8917236328125,48.90985107421875,48.90106201171875,48.8824462890625,13.02880859375,13.01995849609375,13.03277587890625,13.0413818359375,0,0.00408935546875,89534.7421875,289.59515380859375,283.01483154296875,628.910400390625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16457,2019,32UQV,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,1259,0.6314179607181355,0.4107993526767919,0.1402649467394376,0.10146196867008808,0.41225869845307667,-0.6331904980024504,0.10846550841758618,0.05808906521652005,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.4019508361816406,2019-04-06T11:54:12Z,48.88592529296875,13.04248046875,48.88287353515625,48.90155029296875,48.89141845703125,48.87255859375,13.0418701171875,13.03326416015625,13.04620361328125,13.05474853515625,0,0.0041217803955078125,90088.984375,289.57464599609375,283.5082702636719,661.37799072265625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16458,2019,32UQV,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,426,0,56,0,1260,0.6433206805598296,0.4212978925450061,0.13548099307752504,0.09629077086828358,0.4158751242516019,-0.6368674355298571,0.1098500690921605,0.057926398459953087,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.4081449508666992,2019-04-06T11:54:12Z,48.876220703125,13.055419921875,48.87298583984375,48.89178466796875,48.88128662109375,48.8621826171875,13.0550537109375,13.04656982421875,13.05938720703125,13.06781005859375,0,0.004155158996582031,90622.109375,289.55584716796875,283.9819641113281,693.42852783203125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16459,2019,32UQV,1195,0,0,0,0,0,4,0,4,0,2,0,0,0,49,0,618,0,359,0,159,0,1261,0.6592453747911896,0.4439403571558288,0.13327874445490143,0.08334723630776472,0.42955018301844206,-0.6391772073826657,0.11690697835607347,0.05938890176883626,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.4768943786621094,2019-04-06T11:54:12Z,48.866455078125,13.06829833984375,48.86248779296875,48.881591796875,48.8719482421875,48.8514404296875,13.06793212890625,13.05950927734375,13.0726318359375,13.08038330078125,0,0.004230499267578125,91983.875,289.5392150878906,285.2499084472656,786.74847412109375,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16460,2019,32UQV,1584,0,0,0,0,0,0,0,5,19,4,0,0,0,174,0,912,0,389,0,81,0,1262,0.6576537693770984,0.43222865608892275,0.13839923247124425,0.08815891202983428,0.449181231670049,-0.6322151542648281,0.13239543132293136,0.07106817613405826,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.1661396026611328,2019-04-06T11:54:12Z,48.9046630859375,13.03387451171875,48.901611328125,48.9189453125,48.90948486328125,48.8914794921875,13.03326416015625,13.0240478515625,13.03729248046875,13.04620361328125,0,0.004036903381347656,88642.2109375,289.563720703125,282.19305419921875,576.826416015625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16463,2019,32UQV,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,39,0,1263,0.6190644170022489,0.40362489798833806,0.13344768791730002,0.09961456619532517,0.3988184372946925,-0.6185940966104698,0.1017297093223242,0.05545809289820792,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
-0.1112680435180664,2019-04-06T11:54:12Z,48.89447021484375,13.046630859375,48.891845703125,48.90985107421875,48.89892578125,48.88128662109375,13.0465087890625,13.03765869140625,13.05035400390625,13.05938720703125,0,0.004088401794433594,89595.203125,289.5445556640625,283.05889892578125,632.23681640625,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16464,2019,32UQV,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,11,0,8,0,1264,0.6524871251888923,0.4352801943139687,0.1361279079282706,0.08387003891686078,0.41221450627562045,-0.6373738765672203,0.10579643852700023,0.05483035545633473,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.05917835235595703,2019-04-06T11:54:12Z,48.884521484375,13.0594482421875,48.881591796875,48.89923095703125,48.8897705078125,48.8719482421875,13.0594482421875,13.0504150390625,13.06365966796875,13.07257080078125,0,0.004132270812988281,90374.5,289.5262145996094,283.7627868652344,679.4942626953125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16465,2019,32UQV,11,0,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,2,0,1,0,1265,0.651834908726865,0.42891437869350874,0.14059841622665786,0.09526975906932426,0.41944553400828,-0.6404053968868045,0.1105779978232363,0.05816431300615417,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
-0.2804889678955078,2019-04-06T11:54:12Z,48.9219970703125,13.02459716796875,48.91900634765625,48.93560791015625,48.92767333984375,48.9095458984375,13.0240478515625,13.01446533203125,13.02838134765625,13.03729248046875,0,0.004048347473144531,89250.3046875,289.55987548828125,282.7991943359375,619.15032958984375,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16467,2019,32UQV,682,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,65,0,236,0,378,0,1266,0.6435801708796187,0.4321376133422671,0.14711414577542145,0.10370249970716411,0.40906600537012106,-0.6479520345134868,0.1052375537465599,0.05201095373294768,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.24791908264160156,2019-04-06T11:54:12Z,48.9127197265625,13.03778076171875,48.90985107421875,48.92803955078125,48.91717529296875,48.89898681640625,13.03759765625,13.02874755859375,13.04144287109375,13.05029296875,0,0.0040454864501953125,89029.3125,289.5353698730469,282.56719970703125,602.5369873046875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16468,2019,32UQV,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,26,0,7,0,1267,0.6211817096673212,0.40863206268708163,0.14289492532382364,0.10906128209151411,0.40015573185417114,-0.6285795453606943,0.10262626128906684,0.054476872504336735,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
-0.07703876495361328,2019-04-06T11:54:12Z,48.9024658203125,13.05047607421875,48.8992919921875,48.91748046875,48.9071044921875,48.88983154296875,13.0504150390625,13.04150390625,13.0543212890625,13.0635986328125,0,0.0041141510009765625,90342.9921875,289.515869140625,283.77099609375,683.0732421875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16469,2019,32UQV,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,189,0,15,0,1268,0.6808729313930973,0.46387198586529865,0.14630624017073748,0.0793239743761473,0.42408224401793765,-0.659332156588295,0.11001868887488929,0.05330833529029234,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
-0.075992584228515625,2019-04-06T11:54:13Z,48.89263916015625,13.0631103515625,48.89007568359375,48.9073486328125,48.8973388671875,48.879638671875,13.0634765625,13.05419921875,13.06683349609375,13.075927734375,0,0.004149436950683594,90925.8359375,289.49737548828125,284.294189453125,719.34356689453125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16470,2019,32UQV,1529,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1106,0,261,0,100,0,1269,0.6724492065332003,0.45594539252245747,0.13919530108518016,0.08375109295806772,0.4316805970076426,-0.6486922887208031,0.11836033736206185,0.05963519356579735,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.3172321319580078,2019-04-06T11:54:13Z,48.88232421875,13.0755615234375,48.87957763671875,48.897216796875,48.88775634765625,48.868896484375,13.07586669921875,13.0667724609375,13.07958984375,13.088134765625,0,0.004183769226074219,91467.7890625,289.4822082519531,284.7837829589844,754.35223388671875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16471,2019,32UQV,467,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,269,0,93,0,89,0,1270,0.6608144433676133,0.4387227465751306,0.13572340334340538,0.08791423225933952,0.43677956143072477,-0.6356874485415194,0.12592673383556735,0.06689996065385412,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.5043020248413086,2019-04-06T11:54:13Z,48.8719482421875,13.08795166015625,48.86859130859375,48.887451171875,48.8779296875,48.85906982421875,13.0880126953125,13.07940673828125,13.092529296875,13.10107421875,0,0.0042591094970703125,92728.7578125,289.4691467285156,286.0285339355469,851.50457763671875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16472,2019,32UQV,567,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,100,0,177,0,286,0,1271,0.634394850202931,0.41036037576965295,0.1400174923292552,0.10143162464629944,0.4456486086111367,-0.6218682915502453,0.13838578778772312,0.07825601907802403,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.145263671875,2019-04-06T11:54:13Z,48.9388427734375,13.01507568359375,48.93560791015625,48.953125,48.9443359375,48.927734375,13.014404296875,13.00518798828125,13.018798828125,13.02838134765625,0,0.0040988922119140625,90696.5859375,289.56011962890625,284.1914978027344,719.19024658203125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16473,2019,32UQV,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1272,0.6862256634490455,0.4681909551833774,0.15539867967739587,0.08574073144465386,0.4344292233383162,-0.6775715953827929,0.1141172258336425,0.05364041549219089,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.49678516387939453,2019-04-06T11:54:13Z,48.93084716796875,13.02880859375,48.9281005859375,48.94464111328125,48.9349365234375,48.91717529296875,13.0286865234375,13.01910400390625,13.03228759765625,13.0413818359375,0,0.004015922546386719,88776.5078125,289.52899169921875,282.3687744140625,592.6300048828125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16474,2019,32UQV,373,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,247,0,72,0,44,0,1273,0.6393198172770527,0.4213678134362255,0.142056573125416,0.09931555760551984,0.41565827620683876,-0.6386664602110281,0.10978605549139021,0.05727845191454299,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.23558807373046875,2019-04-06T11:54:13Z,48.92095947265625,13.04168701171875,48.91748046875,48.9351806640625,48.92559814453125,48.90716552734375,13.04150390625,13.0323486328125,13.0455322265625,13.0543212890625,0,0.004052162170410156,89400.796875,289.50604248046875,282.9270935058594,627.98822021484375,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16475,2019,32UQV,975,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,935,0,28,0,6,0,1274,0.6291966243495238,0.4180248010423835,0.14573342690172053,0.11344763424445253,0.41586342570206547,-0.637253207386229,0.1127515271256212,0.057835887297444925,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.009722709655761719,2019-04-06T11:54:13Z,48.90997314453125,13.0538330078125,48.9073486328125,48.92584228515625,48.91510009765625,48.8973388671875,13.05419921875,13.04541015625,13.0577392578125,13.06683349609375,1,0.004137992858886719,91019.8671875,289.48944091796875,284.42071533203125,731.60919189453125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16476,2019,32UQV,3246,0,0,0,0,0,1,0,1,395,0,0,0,0,0,0,2082,0,765,0,2,0,1275,0.634404897884441,0.43331482920392944,0.1399034576802064,0.10508537185484584,0.432873883613777,-0.6314714682769127,0.1303389465784739,0.06392226072404557,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
0.18264484405517578,2019-04-06T11:54:13Z,48.90008544921875,13.06646728515625,48.89727783203125,48.91497802734375,48.90533447265625,48.88775634765625,13.0667724609375,13.05767822265625,13.0704345703125,13.07952880859375,0,0.004176139831542969,91635.296875,289.47064208984375,284.9800720214844,772.21856689453125,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16477,2019,32UQV,5470,0,0,0,0,0,0,0,267,529,0,0,0,0,109,0,4008,0,356,0,201,0,1276,0.6059207986393588,0.4133111765920991,0.12918824798828005,0.11809843217580812,0.4308359692136319,-0.6044489653260381,0.13908404618181186,0.07069815338228719,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
-0.09794044494628906,2019-04-06T11:54:13Z,48.89031982421875,13.0791015625,48.887451171875,48.905029296875,48.89520263671875,48.8779296875,13.07940673828125,13.07025146484375,13.083251953125,13.09246826171875,0,0.0041961669921875,91878.0078125,289.453369140625,285.1860656738281,786.588623046875,1,oco2_LtSIF_190406_B11012Ar_221005180330s,oco2_LtSIF_190406_B11012Ar_221005180330s.nc4,2019-04-06,BAYERN,16478,2019,32UQV,1284,0,0,0,0,0,0,0,25,139,0,0,0,0,31,0,746,0,264,0,79,0,1277,0.6741909730769946,0.46234439332051896,0.13872744605759013,0.0797754436237031,0.4266161399459108,-0.6436897075308918,0.11458450102666078,0.05642751104338688,SENTINEL2X_20190415-000000-000_L3A_T32UQV_C_V4-0,2019-04,0.45,0.5
